,AD,BO,BP,BZ,CD,CL,DA,EC,ED,EH,ES,FF,FV,GC,HG,HO,JY,LC,LN,MD,MP,NG,NK,NQ,PA,PL,RB,RU,SF,SI,SM,TU,TY,UL,US,YM,_C,_S,_W
2016-07-19 20:00:00+00:00,0.009148999999999997,0.6879000000000004,0.015306500000000011,1.8958499999999991,0.00732,2.0900500000000006,0.1993,0.010216249999999993,0.02738100000000138,0.02940000000000001,28.776899999999998,0.005780000000000101,0.3642548725000004,19.930500000000016,0.048044999999999956,0.05385000000000004,92.39899999999997,2.2014200000000006,1.6031150000000003,22.33150000000002,754.0289999999998,0.11385999999999999,436.81800000000015,74.63709999999996,18.4195,22.736500000000024,0.06603500000000001,265.8175,0.009147499999999998,0.398215,7.4875000000000025,0.11229117999999957,0.6140129650000005,2.0882803999999995,1.6493085000000007,233.31249999999991,7.927800000000006,18.317300000000007,11.82965
2016-07-20 20:00:00+00:00,0.009144499999999998,0.6865500000000001,0.015331500000000012,1.8951999999999998,0.0073100000000000005,2.085700000000001,0.19915,0.010155599999999994,0.027182500000001327,0.02963000000000001,28.549649999999993,0.005755000000000053,0.3610952225000004,19.87600000000002,0.04791099999999997,0.05476799999999996,92.31149999999998,2.1980500000000007,1.6020050000000003,22.187500000000014,752.1434999999998,0.11378,435.3845000000001,74.18594999999996,18.4345,22.781000000000017,0.06626750000000003,266.434,0.009096499999999997,0.39679999999999993,7.514500000000003,0.11131677499999959,0.6093073700000003,2.07988715,1.6409557500000007,231.5084999999999,7.9477500000000045,18.418700000000005,11.856349999999999
2016-07-21 20:00:00+00:00,0.009129999999999996,0.6848500000000002,0.015346500000000015,1.8917499999999996,0.0073,2.082050000000001,0.19899999999999998,0.010135099999999992,0.027283000000001324,0.029480000000000013,28.422449999999998,0.005769500000001102,0.3612667775000004,19.93250000000002,0.04780849999999996,0.05468799999999997,92.98949999999996,2.172224999999998,1.6032700000000006,22.11050000000002,750.4804999999998,0.11376000000000001,434.6260000000002,73.96919999999994,18.387499999999996,22.83000000000002,0.06597350000000003,265.80699999999996,0.009090999999999998,0.3969449999999999,7.528500000000003,0.11139869399999959,0.6095710700000002,2.0802065499999998,1.6398136000000005,230.47649999999993,7.966000000000005,18.450100000000006,11.862449999999999
2016-07-22 20:00:00+00:00,0.009110499999999997,0.6869,0.015406500000000016,1.8792999999999997,0.007305000000000002,2.065900000000001,0.1991,0.010124649999999992,0.027258500000001292,0.029505000000000017,28.39125,0.005769500000001173,0.36206038600000034,19.922500000000017,0.047775499999999964,0.054419999999999996,93.20299999999997,2.166784999999998,1.6012400000000009,22.10800000000002,748.8149999999997,0.114055,433.7965000000001,73.85819999999995,18.281999999999996,22.81100000000002,0.06564800000000004,265.50050000000005,0.009060499999999997,0.3963249999999999,7.591500000000002,0.11167479699999959,0.6106030300000002,2.0832984499999996,1.641692850000001,229.96049999999997,7.977300000000006,18.620300000000004,11.888349999999997
2016-07-25 20:00:00+00:00,0.009085999999999997,0.6884,0.015381500000000013,1.8750499999999999,0.0073100000000000005,2.0595000000000003,0.20019999999999996,0.010114399999999994,0.027284000000001286,0.02929500000000002,28.323249999999998,0.005784500000001244,0.36148916000000036,19.92200000000002,0.047747999999999964,0.05430399999999999,93.43599999999998,2.162944999999999,1.5986200000000006,22.03000000000002,749.0944999999997,0.11261999999999997,432.6655,73.66109999999995,18.236499999999996,22.820500000000017,0.06540850000000004,265.4715,0.009034999999999998,0.39686499999999997,7.629500000000003,0.11167638949999961,0.6099195900000001,2.0823303499999994,1.640295150000001,229.39549999999988,7.986550000000006,18.712950000000003,11.872300000000001
2016-07-26 20:00:00+00:00,0.009051999999999998,0.6885999999999999,0.015391500000000011,1.8673,0.007300000000000002,2.0492500000000007,0.20159999999999997,0.010094049999999992,0.027260000000001342,0.02908500000000001,28.20825,0.005824500000001294,0.36072743650000044,19.90050000000002,0.04763499999999996,0.05417199999999999,94.12949999999996,2.157234999999998,1.5969100000000003,21.95600000000002,746.7859999999997,0.11252499999999997,432.4855,73.48324999999996,18.192,22.770000000000014,0.06531050000000004,265.21700000000004,0.009023999999999997,0.39479,7.645000000000002,0.11140894199999962,0.608853955,2.07762505,1.6372898500000006,228.58299999999988,7.987300000000006,18.754350000000002,11.88105
2016-07-27 20:00:00+00:00,0.009082499999999999,0.6879500000000001,0.015431500000000011,1.8649999999999993,0.0073100000000000005,2.0452000000000004,0.20174999999999998,0.010083599999999993,0.027385500000001315,0.02903,28.21924999999999,0.00587450000000132,0.36160585700000036,19.92700000000002,0.04742449999999996,0.05402399999999998,94.81549999999997,2.153314999999998,1.6046500000000008,21.980500000000017,747.2829999999998,0.11251499999999998,433.35699999999997,73.51189999999995,18.1805,22.82100000000001,0.06526900000000004,265.99050000000005,0.009043499999999998,0.39712,7.647500000000003,0.11164522849999962,0.6103568049999999,2.08743585,1.643866100000001,228.6019999999999,7.951750000000003,18.744650000000004,11.834049999999998
2016-07-28 20:00:00+00:00,0.009082999999999997,0.6864,0.015471500000000016,1.8696499999999994,0.00731,2.0305500000000007,0.20199999999999999,0.01011344999999999,0.02743550000000134,0.02903,28.233800000000002,0.005899500000001367,0.3616551720000004,19.943500000000018,0.04745749999999996,0.05358049999999999,95.14949999999997,2.155004999999998,1.6086800000000008,22.00400000000002,747.8279999999997,0.11331499999999999,433.6790000000001,73.54904999999995,18.117,22.85450000000001,0.06482650000000005,266.5065000000001,0.009077999999999998,0.3985049999999999,7.6705000000000005,0.11172635199999974,0.6105324699999999,2.08741175,1.6437103500000005,228.63899999999987,7.971300000000005,18.8198,11.8544
2016-07-29 20:00:00+00:00,0.009073999999999997,0.6905500000000001,0.015456500000000015,1.8649999999999993,0.007329999999999999,2.0228000000000006,0.2022,0.010138149999999995,0.02751100000000136,0.028999999999999995,28.1891,0.005934500000001393,0.3637351930000004,20.123500000000007,0.04751549999999996,0.053431999999999986,96.68799999999997,2.154869999999998,1.6064350000000005,21.979500000000016,747.6624999999997,0.11320500000000001,435.87550000000005,73.42659999999997,18.145999999999997,22.911000000000012,0.06473750000000006,266.25350000000003,0.009122499999999999,0.39888999999999997,7.6835,0.11242747549999976,0.6139074699999998,2.1011717999999995,1.6533677500000008,228.41049999999987,7.976850000000005,18.861449999999998,11.81205
2016-08-01 20:00:00+00:00,0.009059499999999998,0.6918500000000001,0.015391500000000016,1.8703999999999994,0.007325000000000001,2.026350000000001,0.2025,0.010097699999999996,0.0274865000000014,0.029035,28.18415,0.005919500000001321,0.3627058535000004,20.028500000000008,0.04759299999999996,0.053609,96.54899999999998,2.1599949999999972,1.6083100000000004,21.962000000000018,747.1489999999998,0.11326499999999999,435.26899999999995,73.38529999999996,18.127499999999994,22.920000000000012,0.06476250000000006,267.1115000000001,0.009087,0.3986499999999999,7.757000000000001,0.1121155179999998,0.6129244699999997,2.1070238999999997,1.6539157000000007,228.15749999999986,7.976550000000003,19.0316,11.800949999999998
