Date,Open,High,Low,Close,Adj Close,Volume
1996-08-30,66.000000,66.015602,65.125000,65.328102,43.572590,1500900
1996-09-03,64.468697,65.843697,64.375000,65.750000,43.853981,1782000
1996-09-04,65.750000,66.750000,65.484299,65.812500,43.895664,930200
1996-09-05,65.500000,65.765602,65.015602,65.015602,43.364166,616600
1996-09-06,65.250000,66.171799,65.140602,65.937500,43.979023,804900
1996-09-09,66.187500,66.734299,66.078102,66.718697,44.500111,719200
1996-09-10,66.625000,66.906197,66.375000,66.687500,44.479282,669900
1996-09-11,66.562500,67.125000,66.406197,67.062500,44.729389,713500
1996-09-12,67.250000,67.734299,67.156197,67.531197,45.042007,713300
1996-09-13,68.312500,68.625000,68.125000,68.562500,45.729866,2008800
1996-09-16,68.656197,69.156197,68.562500,68.812500,45.896610,1220200
1996-09-17,68.875000,68.984299,68.234299,68.656197,45.792343,604700
1996-09-18,68.562500,68.750000,68.218697,68.484299,45.677719,225500
1996-09-19,68.375000,68.796799,68.281197,68.750000,45.854931,410000
1996-09-20,68.593697,68.781197,68.375000,68.640602,46.017570,948400
1996-09-23,68.468697,68.750000,68.156197,68.625000,46.007103,466800
1996-09-24,68.562500,69.250000,68.312500,68.609299,45.996609,1269800
1996-09-25,68.937500,68.937500,68.500000,68.656197,46.028034,1353300
1996-09-26,68.750000,69.187500,68.390602,68.625000,46.007103,773200
1996-09-27,68.718697,68.718697,68.375000,68.687500,46.048992,407600
1996-09-30,68.781197,69.062500,68.578102,68.625000,46.007103,578200
1996-10-01,68.703102,69.046799,68.437500,69.000000,46.258522,561400
1996-10-02,69.250000,69.593697,69.156197,69.468697,46.572746,609000
1996-10-03,69.500000,69.531197,69.203102,69.406197,46.530823,342200
1996-10-04,69.687500,70.343697,69.500000,70.343697,47.159355,754100
1996-10-07,70.312500,70.625000,70.250000,70.421799,47.211708,235100
1996-10-08,70.453102,70.687500,70.015602,70.140602,47.023193,386200
1996-10-09,70.250000,70.375000,69.515602,69.593697,46.656525,528800
1996-10-10,69.593697,69.859299,69.375000,69.453102,46.562267,1562200
1996-10-11,69.718697,70.312500,69.718697,70.312500,47.138428,331300
1996-10-14,70.312500,70.687500,70.296799,70.406197,47.201252,201600
1996-10-15,71.125000,71.125000,69.953102,70.312500,47.138428,776900
1996-10-16,70.500000,70.656197,69.937500,70.656197,47.368866,590100
1996-10-17,70.875000,71.031197,70.546799,70.843697,47.494541,792500
1996-10-18,70.875000,71.312500,70.718697,71.218697,47.745975,695800
1996-10-21,71.281197,71.625000,70.937500,71.125000,47.683144,879200
1996-10-22,71.062500,71.078102,70.593697,70.625000,47.347931,848900
1996-10-23,70.468697,70.890602,70.187500,70.859299,47.505009,735900
1996-10-24,70.859299,70.984299,70.218697,70.250000,47.096542,379300
1996-10-25,70.234299,70.562500,70.125000,70.312500,47.138428,568300
1996-10-28,70.375000,70.734299,69.812500,69.843697,46.824127,975400
1996-10-29,70.062500,70.578102,69.703102,70.406197,47.201252,815900
1996-10-30,70.625000,70.625000,70.093697,70.171799,47.044094,495400
1996-10-31,70.265602,70.875000,70.187500,70.843697,47.494541,726300
1996-11-01,70.984299,71.156197,70.265602,70.593697,47.326950,821300
1996-11-04,70.687500,71.062500,70.531197,71.062500,47.641228,1608400
1996-11-05,71.296799,71.796799,71.281197,71.468697,47.913567,764000
1996-11-06,71.593697,72.875000,71.531197,72.843697,48.835365,1665000
1996-11-07,72.625000,73.296799,72.531197,73.015602,48.950619,1446300
1996-11-08,73.031197,73.437500,72.750000,73.421799,49.222935,1355700
1996-11-11,73.250000,73.515602,73.218697,73.343697,49.170597,655900
1996-11-12,73.546799,73.593697,73.015602,73.125000,49.023964,719900
1996-11-13,73.203102,73.562500,73.015602,73.453102,49.243916,481900
1996-11-14,73.187500,73.937500,73.156197,73.937500,49.568668,558800
1996-11-15,74.125000,74.500000,73.718697,74.031197,49.631519,2250900
1996-11-18,74.171799,74.250000,73.734299,74.046799,49.641960,1518200
1996-11-19,74.140602,74.593697,74.031197,74.578102,49.998135,1029300
1996-11-20,74.562500,75.015602,74.312500,74.703102,50.081947,730000
1996-11-21,74.796799,74.843697,74.375000,74.593697,50.008625,653000
1996-11-22,74.703102,75.250000,74.703102,75.171799,50.396152,965100
1996-11-25,75.250000,76.156197,75.078102,76.125000,51.035198,2058800
1996-11-26,76.281197,76.687500,75.468697,75.875000,50.867603,2861800
1996-11-27,76.062500,76.187500,75.640602,75.734299,50.773281,872000
1996-11-29,76.000000,76.218697,75.859299,76.015602,50.961857,1073400
1996-12-02,75.921799,76.125000,75.390602,76.046799,50.982803,1350600
1996-12-03,76.062500,76.578102,74.750000,74.750000,50.113400,1777800
1996-12-04,74.875000,75.062500,74.093697,74.953102,50.249550,2365100
1996-12-05,74.843697,75.140602,74.531197,74.750000,50.113400,1697700
1996-12-06,73.250000,74.750000,72.656197,74.312500,49.820099,3401800
1996-12-09,74.687500,75.421799,74.578102,75.406197,50.553318,1864600
1996-12-10,75.562500,75.671799,74.968697,75.046799,50.312366,1331600
1996-12-11,73.625000,74.625000,73.312500,74.359299,49.851475,1847900
1996-12-12,74.781197,74.875000,72.937500,73.125000,49.023964,2540200
1996-12-13,73.062500,73.578102,72.406197,73.312500,49.149673,1678300
1996-12-16,73.500000,73.687500,72.062500,72.375000,48.521156,1831100
1996-12-17,72.156197,73.281197,71.875000,72.953102,48.908733,2023200
1996-12-18,73.375000,73.765602,73.265602,73.531197,49.296272,1666800
1996-12-19,74.187500,75.125000,73.890602,75.046799,50.312366,2269300
1996-12-20,75.125000,75.718697,74.750000,74.843697,50.422798,1543200
1996-12-23,75.093697,75.203102,74.328102,74.656197,50.296467,1263700
1996-12-24,74.843697,75.203102,74.796799,75.203102,50.664925,633000
1996-12-26,75.437500,75.828102,75.375000,75.781197,51.054375,1384300
1996-12-27,75.781197,76.031197,75.500000,75.875000,51.117592,410400
1996-12-30,76.125000,76.125000,75.156197,75.218697,50.675438,694100
1996-12-31,75.281197,75.375000,73.843697,73.843697,49.749081,1378100
1997-01-02,74.375000,74.375000,72.750000,74.031197,49.875408,2031900
1997-01-03,74.375000,75.125000,74.078102,75.093697,50.591217,2123200
1997-01-06,75.093697,75.437500,74.312500,74.437500,50.149132,1374100
1997-01-07,74.437500,75.468697,74.125000,75.343697,50.759647,939000
1997-01-08,75.750000,75.781197,74.687500,74.687500,50.317558,1802200
1997-01-09,75.062500,75.875000,74.937500,75.312500,50.738617,1415700
1997-01-10,74.250000,76.250000,74.250000,76.125000,51.285988,2369500
1997-01-13,76.500000,76.500000,75.640602,76.015602,51.212299,1364600
1997-01-14,76.687500,77.390602,76.500000,76.968697,51.854408,2111200
1997-01-15,76.718697,77.203102,76.375000,76.781197,51.728088,1583900
1997-01-16,77.031197,77.296799,76.500000,77.093697,51.938622,1308400
1997-01-17,77.203102,77.750000,77.109299,77.562500,52.254459,1604000
1997-01-20,77.750000,78.093697,77.468697,77.656197,52.317596,1889900
1997-01-21,77.375000,78.546799,77.109299,78.281197,52.738655,2785800
1997-01-22,78.312500,78.843697,77.875000,78.843697,53.117630,1201600
1997-01-23,79.062500,79.687500,76.906197,77.750000,52.380814,2601100
1997-01-24,77.875000,77.906197,76.750000,76.750000,51.707088,2176000
1997-01-27,76.875000,77.234299,76.375000,76.531197,51.559658,2108500
1997-01-28,77.625000,77.843697,76.000000,76.750000,51.707088,4376000
1997-01-29,76.875000,77.500000,76.593697,77.500000,52.212364,1122700
1997-01-30,77.875000,78.531197,77.406197,78.500000,52.886066,2126300
1997-01-31,78.937500,79.406197,78.375000,78.406197,52.822849,3208100
1997-02-03,78.718697,78.890602,78.359299,78.640602,52.980801,755000
1997-02-04,78.750000,79.203102,78.437500,79.125000,53.307137,654100
1997-02-05,79.234299,79.468697,77.125000,77.640602,52.307095,2255400
1997-02-06,77.781197,78.203102,77.406197,78.156197,52.654453,2483100
1997-02-07,78.812500,79.250000,77.781197,79.218697,53.370277,2321000
1997-02-10,79.250000,79.531197,78.421799,78.468697,52.864983,1670000
1997-02-11,78.781197,79.375000,78.125000,79.375000,53.475590,1664300
1997-02-12,79.375000,80.640602,79.265602,80.500000,54.233482,2675400
1997-02-13,80.812500,81.562500,80.687500,81.375000,54.822968,1104800
1997-02-14,81.187500,81.468697,80.906197,81.187500,54.696640,1112900
1997-02-18,81.343697,81.937500,80.750000,81.875000,55.159824,833100
1997-02-19,81.656197,82.000000,81.156197,81.328102,54.791389,648100
1997-02-20,81.031197,81.359299,80.156197,80.343697,54.128197,1193900
1997-02-21,80.406197,80.765602,80.140602,80.375000,54.149281,1844400
1997-02-24,79.968697,81.375000,79.968697,81.328102,54.791389,787300
1997-02-25,81.406197,81.531197,80.875000,81.390602,54.833473,1653900
1997-02-26,81.312500,81.437500,79.625000,80.593697,54.296608,1597800
1997-02-27,80.812500,80.812500,79.375000,79.390602,53.486069,1813100
1997-02-28,79.250000,79.875000,79.062500,79.156197,53.328163,2961200
1997-03-03,78.750000,79.750000,78.687500,79.687500,53.686096,1210400
1997-03-04,79.906197,80.125000,79.093697,79.250000,53.391350,1478700
1997-03-05,79.718697,80.593697,79.453102,80.593697,54.296608,1254800
1997-03-06,80.625000,80.906197,79.875000,80.125000,53.980831,1528500
1997-03-07,80.437500,81.156197,80.250000,80.843697,54.465034,1859300
1997-03-10,80.937500,81.687500,80.546799,81.687500,55.033508,1074900
1997-03-11,81.750000,81.796799,81.250000,81.250000,54.738739,624600
1997-03-12,81.312500,81.343697,80.296799,80.531197,54.254517,1055600
1997-03-13,80.250000,80.468697,79.062500,79.281197,53.412357,2514100
1997-03-14,79.640602,80.031197,79.250000,79.687500,53.686096,1642700
1997-03-17,79.250000,80.031197,78.437500,79.906197,53.833427,3013500
1997-03-18,80.000000,80.109299,78.718697,79.046799,53.254429,1352500
1997-03-19,78.843697,79.500000,78.062500,78.781197,53.075504,1510000
1997-03-20,78.750000,79.000000,77.875000,78.375000,52.801842,1808200
1997-03-21,78.687500,78.750000,78.343697,78.437500,53.046326,2810600
1997-03-24,78.500000,79.578102,78.093697,79.531197,53.785973,2145600
1997-03-25,79.343697,79.968697,78.531197,78.750000,53.257660,2125800
1997-03-26,79.062500,79.656197,78.687500,79.093697,53.490105,1335300
1997-03-27,79.375000,79.375000,76.156197,77.000000,52.074154,2898500
1997-03-31,76.906197,77.125000,75.250000,75.375000,50.975220,4270700
1997-04-01,75.250000,76.187500,75.046799,75.859299,51.302746,3210900
1997-04-02,75.625000,75.937500,74.437500,74.500000,50.383457,2672700
1997-04-03,74.437500,75.125000,74.187500,74.906197,50.658154,2284200
1997-04-04,74.500000,75.859299,74.156197,75.843697,51.292156,3706700
1997-04-07,76.187500,76.625000,76.140602,76.140602,51.492981,2596200
1997-04-08,76.125000,76.781197,75.843697,76.687500,51.862827,1822700
1997-04-09,77.000000,77.046799,75.843697,76.062500,51.440147,2453200
1997-04-10,76.093697,76.546799,75.687500,75.781197,51.249889,1996500
1997-04-11,75.062500,75.312500,73.375000,73.375000,49.622631,4221600
1997-04-14,73.734299,74.453102,73.312500,74.359299,50.288292,3988500
1997-04-15,75.250000,75.640602,74.500000,75.625000,51.144279,2760400
1997-04-16,75.375000,76.609299,75.250000,76.500000,51.736027,2273300
1997-04-17,76.500000,77.000000,76.000000,76.187500,51.524681,1386000
1997-04-18,76.812500,76.984299,76.250000,76.562500,51.778313,1702100
1997-04-21,76.750000,76.906197,75.468697,76.062500,51.440147,2809400
1997-04-22,76.109299,77.734299,76.000000,77.734299,52.570728,3215000
1997-04-23,77.656197,78.031197,77.187500,77.812500,52.623634,2047700
1997-04-24,78.046799,78.281197,76.875000,77.421799,52.359432,2689900
1997-04-25,77.062500,77.203102,76.421799,76.531197,51.757122,1606200
1997-04-28,76.500000,77.812500,76.375000,77.281197,52.264347,1666500
1997-04-29,78.593697,79.781197,78.296799,79.718697,53.912804,3197400
1997-04-30,79.250000,80.687500,79.218697,80.093697,54.166416,3372200
1997-05-01,80.218697,80.531197,79.312500,80.000000,54.103043,2149500
1997-05-02,80.281197,81.671799,80.062500,81.437500,55.075199,1448300
1997-05-05,81.656197,83.562500,81.296799,83.375000,56.385529,3636200
1997-05-06,82.968697,83.468697,82.500000,83.312500,56.343250,1721100
1997-05-07,83.000000,83.000000,81.406197,81.500000,55.117466,2327200
1997-05-08,81.312500,83.218697,81.187500,82.062500,55.497868,2923700
1997-05-09,82.968697,83.125000,81.656197,82.625000,55.878284,2558200
1997-05-12,82.937500,84.250000,82.875000,84.000000,56.808167,2357900
1997-05-13,83.937500,84.093697,83.015602,83.656197,56.575684,1195100
1997-05-14,84.234299,84.500000,83.437500,83.812500,56.681370,2772000
1997-05-15,83.812500,84.593697,83.515602,84.375000,57.061794,884100
1997-05-16,84.125000,84.312500,83.000000,83.218697,56.279781,1934200
1997-05-19,83.312500,83.906197,83.062500,83.468697,56.448853,1375800
1997-05-20,83.281197,84.687500,82.750000,84.468697,57.125195,1756400
1997-05-21,84.687500,84.984299,83.656197,84.281197,56.998356,1208000
1997-05-22,84.375000,84.468697,83.562500,84.000000,56.808167,907600
1997-05-23,84.375000,85.218697,84.156197,84.781197,57.336498,644400
1997-05-27,84.375000,85.531197,84.265602,85.125000,57.569012,1531000
1997-05-28,85.125000,85.453102,84.515602,85.109299,57.558407,716700
1997-05-29,85.093697,85.250000,84.500000,84.609299,57.220230,1282700
1997-05-30,83.218697,85.562500,83.125000,85.156197,57.590111,2143300
1997-06-02,85.343697,85.500000,84.718697,84.781197,57.336498,1479100
1997-06-03,84.406197,85.437500,84.343697,84.500000,57.146320,1562100
1997-06-04,84.531197,84.750000,84.078102,84.406197,57.082878,1063100
1997-06-05,84.593697,85.312500,84.421799,84.718697,57.294220,1180800
1997-06-06,84.593697,86.437500,84.593697,86.375000,58.414360,1511100
1997-06-09,86.437500,86.875000,86.343697,86.812500,58.710243,1823400
1997-06-10,86.843697,87.406197,86.500000,87.078102,58.889877,1217500
1997-06-11,87.000000,87.406197,86.828102,87.281197,59.027191,1673800
1997-06-12,87.875000,89.000000,87.562500,88.968697,60.168449,4273300
1997-06-13,89.062500,90.000000,88.906197,89.718697,60.675667,2132900
1997-06-16,89.750000,90.000000,89.468697,89.750000,60.696842,800400
1997-06-17,89.437500,90.234299,88.937500,89.625000,60.612305,2048100
1997-06-18,89.125000,89.625000,88.968697,89.312500,60.400948,1971900
1997-06-19,89.609299,90.500000,89.375000,90.234299,61.024361,2029900
1997-06-20,89.937500,90.343697,89.500000,89.578102,60.816475,1396900
1997-06-23,89.406197,89.906197,87.343697,87.406197,59.341923,3991500
1997-06-24,88.250000,89.875000,88.000000,89.625000,60.848316,4895100
1997-06-25,89.484299,90.250000,87.937500,89.000000,60.423969,4708900
1997-06-26,88.843697,89.625000,87.687500,88.562500,60.126980,2569900
1997-06-27,88.968697,89.718697,88.687500,88.906197,60.360268,2617900
1997-06-30,88.906197,89.468697,87.875000,88.312500,59.957241,2384900
1997-07-01,88.500000,89.562500,88.390602,89.343697,60.657345,1749000
1997-07-02,89.562500,90.812500,89.218697,90.812500,61.654530,1961800
1997-07-03,91.875000,92.156197,91.468697,92.062500,62.503204,2539100
1997-07-07,92.375000,92.500000,90.906197,91.125000,61.866673,1158600
1997-07-08,91.250000,92.187500,91.187500,92.078102,62.513771,3396500
1997-07-09,92.312500,92.375000,90.031197,91.062500,61.824249,5390300
1997-07-10,91.125000,91.843697,90.484299,91.468697,62.100025,2072200
1997-07-11,91.593697,92.187500,91.375000,91.781197,62.312187,2258900
1997-07-14,91.890602,92.312500,91.218697,92.062500,62.503204,3186400
1997-07-15,92.312500,92.765602,91.468697,92.531197,62.821388,2983100
1997-07-16,93.125000,94.093697,92.890602,93.750000,63.648861,2621300
1997-07-17,93.625000,93.812500,92.781197,93.281197,63.330616,1794800
1997-07-18,93.015602,93.218697,91.062500,91.296799,61.983334,3961900
1997-07-21,91.281197,91.593697,90.687500,91.312500,61.993969,3810300
1997-07-22,91.687500,93.796799,91.625000,93.734299,63.638195,4243400
1997-07-23,93.937500,94.484299,93.531197,93.656197,63.585190,3204300
1997-07-24,93.937500,94.265602,92.687500,94.093697,63.882187,4152700
1997-07-25,94.562500,94.812500,93.625000,94.031197,63.839748,2364800
1997-07-28,94.250000,94.562500,93.500000,93.968697,63.797356,2794700
1997-07-29,93.625000,94.468697,93.421799,94.281197,64.009491,2737100
1997-07-30,94.500000,95.625000,94.406197,95.406197,64.773315,4839800
1997-07-31,95.406197,96.031197,95.031197,95.312500,64.709694,2138700
1997-08-01,95.500000,95.718697,93.812500,94.937500,64.455093,7077700
1997-08-04,94.781197,95.546799,94.406197,95.187500,64.624832,2339500
1997-08-05,95.093697,95.687500,94.906197,95.250000,64.667290,1466700
1997-08-06,95.437500,96.531197,95.062500,96.031197,65.197632,2478200
1997-08-07,96.500000,96.625000,95.125000,95.312500,64.709694,3641900
1997-08-08,94.312500,94.750000,92.406197,93.375000,63.394257,7113100
1997-08-11,93.750000,94.281197,92.625000,94.062500,63.861015,6355900
1997-08-12,94.218697,94.546799,92.468697,92.562500,62.842648,6132500
1997-08-13,93.687500,93.843697,91.468697,92.281197,62.651665,6982300
1997-08-14,93.093697,93.312500,91.718697,92.625000,62.885067,3462700
1997-08-15,92.125000,92.125000,89.625000,89.781197,60.954372,4907100
1997-08-18,90.375000,91.781197,89.343697,91.781197,62.312187,5638900
1997-08-19,92.218697,92.906197,91.531197,92.843697,63.033588,3802800
1997-08-20,92.937500,94.312500,92.609299,94.250000,63.988346,3564600
1997-08-21,94.125000,94.250000,92.093697,92.593697,62.863853,5392600
1997-08-22,91.000000,92.734299,90.562500,92.562500,62.842648,8087800
1997-08-25,92.781197,93.406197,91.843697,92.218697,62.609272,3888000
1997-08-26,92.000000,92.562500,90.703102,90.859299,61.686310,4290000
1997-08-27,91.000000,91.968697,90.406197,91.406197,62.057598,5484300
1997-08-28,91.187500,91.937500,90.000000,90.015602,61.113522,4287900
1997-08-29,90.125000,91.109299,89.718697,90.375000,61.357494,2652300
1997-09-02,90.687500,93.359299,90.593697,93.312500,63.351830,7294000
1997-09-03,93.296799,94.000000,92.750000,92.812500,63.012375,2812500
1997-09-04,93.062500,93.718697,92.750000,93.406197,63.415424,2473700
1997-09-05,93.968697,94.437500,92.593697,93.140602,63.235130,3663300
1997-09-08,93.718697,94.000000,93.312500,93.546799,63.510952,803500
1997-09-09,93.218697,94.281197,92.906197,93.593697,63.542740,1885200
1997-09-10,93.125000,93.500000,91.656197,91.656197,62.227348,3623700
1997-09-11,91.781197,91.906197,90.250000,91.187500,61.909145,7055900
1997-09-12,92.000000,92.968697,90.937500,92.656197,62.906265,6708000
1997-09-15,92.656197,93.312500,92.187500,92.500000,62.800220,2060500
1997-09-16,93.312500,95.281197,93.031197,94.812500,64.370239,6979000
1997-09-17,95.375000,95.500000,94.500000,94.812500,64.370239,2220000
1997-09-18,95.000000,96.375000,94.968697,95.218697,64.645981,5045400
1997-09-19,94.656197,95.359299,94.406197,95.031197,64.755348,1566400
1997-09-22,95.500000,96.203102,95.218697,95.562500,65.117393,3259000
1997-09-23,95.562500,95.703102,94.750000,95.125000,64.819267,1872800
1997-09-24,95.375000,96.109299,94.281197,94.343697,64.286896,2793100
1997-09-25,94.250000,94.750000,93.625000,93.687500,63.839741,6327800
1997-09-26,94.437500,94.812500,94.187500,94.468697,64.372040,3995800
1997-09-29,94.500000,95.562500,94.156197,95.375000,64.989639,2065000
1997-09-30,95.000000,95.687500,94.375000,94.375000,64.308212,4137600
1997-10-01,95.250000,95.812500,94.781197,95.625000,65.159973,3567500
1997-10-02,95.531197,96.187500,95.312500,96.156197,65.521950,2577500
1997-10-03,97.468697,97.750000,95.343697,96.640602,65.852005,6499900
1997-10-06,97.312500,97.609299,96.906197,97.281197,66.288536,2272100
1997-10-07,97.531197,98.500000,97.203102,98.187500,66.906105,1832800
1997-10-08,98.359299,98.375000,96.734299,97.500000,66.437637,4439400
1997-10-09,96.781197,97.609299,96.218697,97.156197,66.203331,3607600
1997-10-10,96.312500,96.984299,96.250000,96.875000,66.011742,2858100
1997-10-13,97.343697,97.546799,96.718697,96.968697,66.075607,1760300
1997-10-14,97.468697,97.500000,96.187500,97.000000,66.096931,2235700
1997-10-15,96.312500,97.062500,96.281197,96.781197,65.947823,2601700
1997-10-16,97.312500,97.500000,95.000000,95.250000,64.904480,9488100
1997-10-17,95.015602,95.375000,93.000000,94.281197,64.244301,8151300
1997-10-20,94.843697,95.750000,94.156197,95.625000,65.159973,3636400
1997-10-21,96.218697,97.500000,96.031197,97.484299,66.426933,5225400
1997-10-22,97.343697,97.390602,96.531197,96.843697,65.990440,4485200
1997-10-23,94.937500,95.750000,94.281197,94.937500,64.691513,8054100
1997-10-24,96.156197,96.156197,93.671799,94.000000,64.052666,6778700
1997-10-27,93.015602,93.937500,86.843697,87.187500,59.410553,10840700
1997-10-28,84.375000,92.875000,84.375000,92.218697,62.838921,19548000
1997-10-29,92.500000,93.750000,91.281197,91.968697,62.668530,10134400
1997-10-30,90.625000,92.562500,89.750000,89.937500,61.284473,9772900
1997-10-31,91.812500,92.500000,90.437500,92.062500,62.732460,7072700
1997-11-03,93.187500,94.375000,92.875000,94.000000,64.052666,5548500
1997-11-04,93.875000,94.437500,93.281197,94.000000,64.052666,3455700
1997-11-05,94.187500,95.281197,93.843697,94.312500,64.265617,4774900
1997-11-06,94.031197,94.343697,93.500000,93.953102,64.020737,3679800
1997-11-07,92.375000,93.250000,91.437500,92.937500,63.328712,10606800
1997-11-10,93.625000,93.843697,92.000000,92.375000,62.945408,4347900
1997-11-11,92.687500,93.062500,92.031197,92.406197,62.966610,3212400
1997-11-12,91.625000,92.718697,90.375000,90.500000,61.667763,6775300
1997-11-13,91.468697,92.156197,90.093697,91.812500,62.562084,8589600
1997-11-14,92.312500,93.390602,91.609299,93.062500,63.413906,5827900
1997-11-17,94.375000,95.312500,94.031197,94.781197,64.585014,5149900
1997-11-18,94.812500,95.093697,93.890602,94.187500,64.180435,3433600
1997-11-19,93.687500,95.062500,92.750000,94.656197,64.499832,4387900
1997-11-20,95.312500,96.531197,95.281197,96.093697,65.479370,4822700
1997-11-21,96.625000,96.812500,95.656197,96.750000,65.926544,5436500
1997-11-24,96.000000,96.343697,94.625000,95.000000,64.734085,4337200
1997-11-25,95.625000,95.812500,94.656197,95.250000,64.904480,4525000
1997-11-26,95.875000,95.984299,95.312500,95.531197,65.096069,2681100
1997-11-28,95.750000,96.250000,95.593697,95.625000,65.159973,1564700
1997-12-01,96.218697,98.093697,96.031197,98.093697,66.842209,4850900
1997-12-02,97.687500,97.984299,97.250000,97.500000,66.437637,1974900
1997-12-03,97.625000,98.531197,96.875000,97.781197,66.629234,3302500
1997-12-04,98.500000,98.718697,97.375000,97.687500,66.565399,2872500
1997-12-05,97.375000,99.000000,97.125000,98.937500,67.417183,3458800
1997-12-08,98.968697,99.000000,98.250000,98.656197,67.225449,2289200
1997-12-09,98.218697,98.593697,97.625000,98.062500,66.820923,1703000
1997-12-10,97.562500,97.843697,96.468697,97.218697,66.245934,3558400
1997-12-11,96.312500,96.593697,95.312500,95.562500,65.117393,5072800
1997-12-12,96.437500,96.500000,94.906197,95.750000,65.245178,4478400
1997-12-15,96.250000,97.109299,95.875000,96.718697,65.905243,4674700
1997-12-16,97.218697,97.812500,96.875000,97.312500,66.309875,2885800
1997-12-17,97.843697,97.875000,96.703102,96.812500,65.969170,2236300
1997-12-18,96.937500,96.937500,95.218697,95.875000,65.330330,4658300
1997-12-19,94.531197,95.875000,92.375000,94.781197,64.842003,8556000
1997-12-22,95.437500,95.906197,94.562500,95.390602,65.258888,5136800
1997-12-23,95.437500,95.625000,93.531197,93.687500,64.093811,4436500
1997-12-24,94.437500,94.437500,93.250000,93.406197,63.901314,2019200
1997-12-26,94.125000,94.125000,93.406197,93.781197,64.157921,941800
1997-12-29,94.593697,95.718697,94.437500,95.625000,65.419281,2080000
1997-12-30,95.937500,97.250000,95.843697,97.125000,66.445488,3616000
1997-12-31,96.875000,97.625000,96.687500,97.062500,66.402710,4359500
1998-01-02,97.312500,97.656197,96.531197,97.562500,66.744804,2360900
1998-01-05,97.843697,98.437500,96.781197,97.781197,66.894363,4191800
1998-01-06,97.250000,97.281197,96.187500,96.218697,65.825447,3154900
1998-01-07,96.093697,96.718697,95.218697,96.468697,65.996483,4424200
1998-01-08,96.312500,96.312500,95.375000,95.625000,65.419281,3831000
1998-01-09,95.250000,95.500000,91.906197,92.312500,63.153133,10258800
1998-01-12,91.125000,94.187500,90.906197,94.000000,64.307587,12097900
1998-01-13,94.625000,95.375000,94.218697,95.312500,65.205467,5224900
1998-01-14,95.687500,95.968697,94.718697,95.750000,65.504799,3770400
1998-01-15,95.500000,95.750000,94.812500,94.953102,64.959625,2875400
1998-01-16,96.250000,96.687500,95.656197,96.312500,65.889626,4374800
1998-01-20,96.687500,98.015602,96.500000,97.875000,66.958588,5091700
1998-01-21,97.218697,97.687500,96.156197,96.937500,66.317177,4699400
1998-01-22,96.156197,96.875000,95.875000,96.078102,65.729233,4543400
1998-01-23,96.500000,96.781197,95.000000,95.937500,65.633041,6350300
1998-01-26,96.375000,96.734299,95.406197,95.875000,65.590286,4362900
1998-01-27,95.812500,97.500000,95.656197,96.843697,66.253021,7044200
1998-01-28,97.406197,98.109299,97.187500,97.718697,66.851639,4268600
1998-01-29,97.843697,99.562500,97.562500,98.250000,67.215103,8007700
1998-01-30,98.781197,98.968697,98.000000,98.312500,67.257866,3649100
1998-02-02,99.906197,100.500000,99.750000,99.937500,68.369568,5756300
1998-02-03,100.000000,100.812500,99.718697,100.687500,68.882652,2759600
1998-02-04,100.281197,101.156197,99.937500,100.562500,68.797134,3374000
1998-02-05,101.312500,101.593697,100.031197,100.500000,68.754379,5076200
1998-02-06,101.000000,101.625000,100.687500,101.625000,69.524017,5701200
1998-02-09,101.718697,101.750000,100.718697,101.281197,69.288826,2322200
1998-02-10,101.437500,102.468697,101.187500,102.250000,69.951599,3660400
1998-02-11,102.093697,102.343697,101.703102,102.156197,69.887421,4073200
1998-02-12,101.718697,102.937500,100.875000,102.593697,70.186722,5024700
1998-02-13,102.187500,102.515602,101.875000,102.000000,69.780556,2101300
1998-02-17,102.812500,103.093697,102.156197,102.500000,70.122643,3055500
1998-02-18,102.312500,103.484299,102.281197,103.437500,70.763992,3007400
1998-02-19,103.250000,103.406197,102.750000,102.890602,70.389832,3387800
1998-02-20,103.156197,103.718697,102.375000,103.656197,70.913597,3707000
1998-02-23,104.250000,104.250000,103.343697,104.062500,71.191544,3227800
1998-02-24,103.906197,104.093697,102.937500,103.250000,70.635689,3386800
1998-02-25,103.750000,104.875000,103.625000,104.531197,71.512207,3481800
1998-02-26,104.437500,105.218697,104.187500,105.125000,71.918427,3187600
1998-02-27,104.968697,105.531197,104.531197,105.125000,71.918427,3442900
1998-03-02,105.250000,105.750000,104.625000,104.906197,71.768776,4252300
1998-03-03,104.531197,105.625000,104.531197,105.500000,72.174965,3349200
1998-03-04,105.093697,105.406197,104.437500,104.812500,71.704651,4404100
1998-03-05,103.500000,104.437500,103.156197,103.843697,71.041862,7268000
1998-03-06,104.562500,105.937500,104.437500,105.937500,72.474312,6896300
1998-03-09,105.531197,106.218697,105.250000,105.562500,72.217743,3362800
1998-03-10,106.218697,106.843697,105.937500,106.562500,72.901855,5481900
1998-03-11,106.968697,107.312500,106.781197,107.062500,73.243942,3439600
1998-03-12,107.093697,107.593697,106.500000,107.500000,73.543228,3191300
1998-03-13,107.843697,108.000000,106.875000,107.093697,73.265289,2879400
1998-03-16,107.843697,108.375000,107.531197,108.250000,74.056313,3223600
1998-03-17,108.312500,108.562500,107.656197,108.562500,74.270126,4581900
1998-03-18,108.250000,108.968697,108.031197,108.968697,74.547989,1944100
