Date,Open,High,Low,Last,Change,Settle,Volume,Prev. Day Open Interest
1992-02-24,19.14,19.24,19.14,,,19.24,1.0,1.0
1992-02-25,19.25,19.34,19.25,,,19.34,250.0,251.0
1992-02-26,19.46,19.46,19.46,,,19.46,0.0,251.0
1992-02-27,19.43,19.43,19.43,,,19.43,0.0,251.0
1992-02-28,19.42,19.42,19.42,,,19.42,0.0,251.0
1992-03-02,19.14,19.14,19.14,,,19.14,0.0,251.0
1992-03-03,19.29,19.29,19.29,,,19.29,0.0,251.0
1992-03-04,19.3,19.3,19.24,,,19.24,131.0,331.0
1992-03-05,19.14,19.14,19.14,,,19.14,80.0,251.0
1992-03-06,19.1,19.1,19.1,,,19.1,0.0,291.0
1992-03-09,19.35,19.35,19.35,,,19.35,125.0,186.0
1992-03-10,19.39,19.39,19.39,,,19.39,0.0,386.0
1992-03-11,19.29,19.29,19.29,,,19.29,50.0,386.0
1992-03-12,19.44,19.44,19.44,,,19.44,0.0,386.0
1992-03-13,19.48,19.48,19.48,,,19.48,100.0,486.0
1992-03-16,19.4,19.4,19.4,,,19.4,51.0,445.0
1992-03-17,19.3,19.3,19.3,,,19.3,0.0,445.0
1992-03-18,19.22,19.22,19.22,,,19.22,0.0,445.0
1992-03-19,19.25,19.39,19.25,,,19.39,95.0,523.0
1992-03-20,19.2,19.2,19.2,,,19.2,0.0,503.0
1992-03-23,19.31,19.31,19.31,,,19.31,0.0,503.0
1992-03-24,19.35,19.35,19.35,,,19.35,0.0,503.0
1992-03-25,19.45,19.45,19.45,,,19.45,90.0,523.0
1992-03-26,19.53,19.53,19.53,,,19.53,0.0,523.0
1992-03-27,19.4,19.47,19.4,,,19.47,120.0,489.0
1992-03-30,19.62,19.62,19.62,,,19.62,0.0,579.0
1992-03-31,19.65,19.65,19.65,,,19.65,540.0,656.0
1992-04-01,19.67,19.67,19.67,,,19.67,0.0,756.0
1992-04-02,19.68,19.68,19.58,,,19.58,21.0,776.0
1992-04-03,19.87,19.87,19.87,,,19.87,100.0,736.0
1992-04-06,20.08,20.08,20.08,,,20.08,0.0,736.0
1992-04-07,19.87,19.87,19.87,,,19.87,0.0,736.0
1992-04-08,19.98,19.98,19.97,,,19.97,20.0,756.0
1992-04-09,19.85,19.85,19.85,,,19.85,0.0,736.0
1992-04-10,19.99,19.99,19.99,,,19.99,0.0,736.0
1992-04-13,19.82,19.82,19.82,,,19.82,0.0,736.0
1992-04-14,19.52,19.52,19.52,,,19.52,60.0,736.0
1992-04-15,19.78,19.78,19.78,,,19.78,0.0,736.0
1992-04-16,19.91,19.91,19.91,,,19.91,0.0,736.0
1992-04-20,19.96,19.96,19.96,,,19.96,0.0,736.0
1992-04-21,19.95,19.95,19.95,,,19.95,0.0,736.0
1992-04-22,19.77,19.77,19.77,,,19.77,0.0,736.0
1992-04-23,19.83,19.83,19.83,,,19.83,250.0,736.0
1992-04-24,19.88,19.88,19.88,,,19.88,0.0,736.0
1992-04-27,19.92,19.92,19.92,,,19.92,30.0,731.0
1992-04-28,19.95,19.95,19.95,,,19.95,0.0,731.0
1992-04-29,20.14,20.14,20.14,,,20.14,200.0,803.0
1992-04-30,20.19,20.19,20.19,,,20.19,0.0,803.0
1992-05-01,20.12,20.12,19.99,,,19.99,30.0,833.0
1992-05-04,19.99,20.2,19.99,,,20.2,180.0,953.0
1992-05-05,20.15,20.15,20.14,,,20.14,316.0,811.0
1992-05-06,20.33,20.33,20.33,,,20.33,0.0,1061.0
1992-05-07,20.29,20.29,20.28,,,20.28,135.0,951.0
1992-05-08,20.38,20.38,20.38,,,20.38,0.0,951.0
1992-05-11,20.41,20.48,20.41,,,20.48,3.0,954.0
1992-05-12,20.46,20.46,20.46,,,20.46,0.0,954.0
1992-05-13,20.29,20.29,20.29,,,20.29,0.0,954.0
1992-05-14,20.22,20.22,20.22,,,20.22,0.0,954.0
1992-05-15,20.45,20.45,20.45,,,20.45,0.0,954.0
1992-05-18,20.55,20.55,20.48,,,20.48,1.0,955.0
1992-05-19,20.35,20.35,20.35,,,20.35,0.0,954.0
1992-05-20,20.33,20.33,20.33,,,20.33,0.0,954.0
1992-05-21,20.73,20.73,20.73,,,20.73,0.0,954.0
1992-05-22,20.65,20.65,20.65,,,20.65,0.0,954.0
1992-05-26,21.0,21.2,21.0,,,21.2,50.0,1000.0
1992-05-27,21.1,21.1,21.06,,,21.06,30.0,1030.0
1992-05-28,21.05,21.05,21.05,,,21.05,0.0,1030.0
1992-05-29,21.0,21.0,21.0,,,21.0,0.0,1030.0
1992-06-01,21.01,21.01,21.01,,,21.01,0.0,1030.0
1992-06-02,21.07,21.07,21.07,,,21.07,0.0,1030.0
1992-06-03,21.04,21.04,21.04,,,21.04,100.0,960.0
1992-06-04,20.97,20.97,20.97,,,20.97,100.0,930.0
1992-06-05,20.94,20.94,20.94,,,20.94,0.0,930.0
1992-06-08,20.9,20.9,20.9,,,20.9,0.0,830.0
1992-06-09,20.86,20.86,20.86,,,20.86,0.0,830.0
1992-06-10,21.06,21.06,21.06,,,21.06,0.0,830.0
1992-06-11,20.82,20.82,20.82,,,20.82,0.0,830.0
1992-06-12,20.87,20.87,20.87,,,20.87,230.0,1030.0
1992-06-15,20.89,20.96,20.89,,,20.96,40.0,1049.0
1992-06-16,20.94,20.94,20.94,,,20.94,0.0,1049.0
1992-06-17,20.98,20.98,20.98,,,20.98,0.0,1049.0
1992-06-18,20.95,20.95,20.95,,,20.95,0.0,1049.0
1992-06-19,21.0,21.0,21.0,,,21.0,0.0,1049.0
1992-06-22,21.05,21.05,21.05,,,21.05,50.0,1049.0
1992-06-23,21.06,21.06,21.06,,,21.06,0.0,1049.0
1992-06-24,21.06,21.06,21.06,,,21.06,0.0,834.0
1992-06-25,20.75,20.75,20.75,,,20.75,0.0,1049.0
1992-06-26,20.76,20.76,20.76,,,20.76,0.0,1049.0
1992-06-29,20.69,20.69,20.69,,,20.69,0.0,1049.0
1992-06-30,20.64,20.64,20.46,,,20.46,26.0,1075.0
1992-07-01,20.53,20.53,20.53,,,20.53,0.0,1060.0
1992-07-02,20.65,20.65,20.65,,,20.65,140.0,990.0
1992-07-06,20.52,20.52,20.52,,,20.52,0.0,990.0
1992-07-07,20.36,20.36,20.36,,,20.36,0.0,990.0
1992-07-08,20.49,20.49,20.49,,,20.49,0.0,990.0
1992-07-09,20.62,20.62,20.62,,,20.62,0.0,990.0
1992-07-10,20.34,20.34,20.34,,,20.34,0.0,990.0
1992-07-13,20.39,20.39,20.39,,,20.39,51.0,998.0
1992-07-14,20.33,20.33,20.33,,,20.33,0.0,998.0
1992-07-15,20.47,20.47,20.47,,,20.47,0.0,998.0
1992-07-16,20.43,20.43,20.43,,,20.43,15.0,998.0
1992-07-17,20.32,20.32,20.32,,,20.32,0.0,998.0
1992-07-20,20.42,20.42,20.42,,,20.42,0.0,998.0
1992-07-21,20.26,20.26,20.26,,,20.26,0.0,998.0
1992-07-22,20.28,20.28,20.28,,,20.28,0.0,998.0
1992-07-23,20.34,20.34,20.34,,,20.34,0.0,998.0
1992-07-24,20.38,20.38,20.38,,,20.38,0.0,998.0
1992-07-27,20.45,20.45,20.45,,,20.45,0.0,998.0
1992-07-28,20.3,20.39,20.3,,,20.39,18.0,1016.0
1992-07-29,20.34,20.34,20.34,,,20.34,100.0,988.0
1992-07-30,20.27,20.27,20.27,,,20.27,0.0,988.0
1992-07-31,20.35,20.35,20.35,,,20.35,0.0,1158.0
1992-08-03,20.32,20.32,20.09,,,20.09,100.0,1208.0
1992-08-04,20.02,20.02,20.02,,,20.02,200.0,1354.0
1992-08-05,19.9,19.9,19.9,,,19.9,171.0,1372.0
1992-08-06,20.06,20.06,20.06,,,20.06,200.0,1522.0
1992-08-07,19.94,19.94,19.94,,,19.94,0.0,1522.0
1992-08-10,19.78,19.78,19.78,,,19.78,185.0,1372.0
1992-08-11,19.8,19.8,19.8,,,19.8,0.0,1372.0
1992-08-12,19.89,19.89,19.89,,,19.89,0.0,1372.0
1992-08-13,20.12,20.12,20.12,,,20.12,0.0,1372.0
1992-08-14,20.05,20.05,20.05,,,20.05,0.0,1372.0
1992-08-17,20.18,20.18,20.18,,,20.18,0.0,1372.0
1992-08-18,20.1,20.1,20.1,,,20.1,0.0,1372.0
1992-08-19,20.0,20.0,20.0,,,20.0,0.0,1372.0
1992-08-20,20.14,20.14,20.14,,,20.14,0.0,1372.0
1992-08-21,20.0,20.0,20.0,,,20.0,45.0,1402.0
1992-08-24,20.31,20.31,20.31,,,20.31,200.0,1542.0
1992-08-25,20.01,20.01,20.01,,,20.01,300.0,1456.0
1992-08-26,20.0,20.0,20.0,,,20.0,0.0,1456.0
1992-08-27,20.0,20.0,20.0,,,20.0,0.0,1456.0
1992-08-28,20.16,20.16,20.16,,,20.16,0.0,1456.0
1992-08-31,20.24,20.24,20.24,,,20.24,0.0,1456.0
1992-09-01,20.29,20.29,20.29,,,20.29,0.0,1456.0
1992-09-02,20.32,20.32,20.32,,,20.32,0.0,1456.0
1992-09-03,20.27,20.27,20.25,,,20.25,90.0,1546.0
1992-09-04,20.3,20.3,20.3,,,20.3,0.0,1546.0
1992-09-08,20.4,20.4,20.4,,,20.4,0.0,1546.0
1992-09-09,20.46,20.46,20.46,,,20.46,0.0,1546.0
1992-09-10,20.55,20.55,20.55,,,20.55,10.0,1546.0
1992-09-11,20.56,20.56,20.56,,,20.56,0.0,1546.0
1992-09-14,20.81,20.81,20.81,,,20.81,0.0,1546.0
1992-09-15,20.64,20.64,20.64,,,20.64,0.0,1546.0
1992-09-16,20.68,20.68,20.68,,,20.68,0.0,1546.0
1992-09-17,20.53,20.53,20.53,,,20.53,0.0,1546.0
1992-09-18,20.32,20.32,20.32,,,20.32,0.0,1546.0
1992-09-21,20.32,20.32,20.32,,,20.32,0.0,1546.0
1992-09-22,20.44,20.44,20.44,,,20.44,0.0,1546.0
1992-09-23,20.7,20.7,20.7,,,20.7,0.0,1546.0
1992-09-24,20.62,20.62,20.62,,,20.62,0.0,1546.0
1992-09-25,20.55,20.55,20.55,,,20.55,7.0,1546.0
1992-09-28,20.58,20.58,20.58,,,20.58,0.0,1546.0
1992-09-29,20.57,20.57,20.57,,,20.57,0.0,1546.0
1992-09-30,20.57,20.57,20.57,,,20.57,0.0,1546.0
1992-10-01,20.58,20.66,20.58,,,20.66,32.0,1546.0
1992-10-02,20.62,20.62,20.62,,,20.62,0.0,1546.0
1992-10-05,20.55,20.55,20.55,,,20.55,0.0,1546.0
1992-10-06,20.53,20.66,20.52,,,20.66,356.0,1823.0
1992-10-07,20.73,20.73,20.73,,,20.73,0.0,1823.0
1992-10-08,20.73,20.73,20.73,,,20.73,0.0,1823.0
1992-10-09,20.98,20.98,20.98,,,20.98,0.0,1823.0
1992-10-12,20.92,20.92,20.92,,,20.92,0.0,1823.0
1992-10-13,20.75,20.75,20.72,,,20.72,14.0,1837.0
1992-10-14,20.75,20.75,20.75,,,20.75,0.0,1837.0
1992-10-15,20.82,20.94,20.82,,,20.94,255.0,1765.0
1992-10-16,20.9,20.9,20.9,,,20.9,0.0,1765.0
1992-10-19,20.79,20.79,20.79,,,20.79,0.0,1765.0
1992-10-20,20.85,20.85,20.85,,,20.85,0.0,1765.0
1992-10-21,20.58,20.58,20.58,,,20.58,0.0,1765.0
1992-10-22,20.47,20.47,20.39,,,20.39,643.0,1265.0
1992-10-23,20.39,20.39,20.39,,,20.39,0.0,1265.0
1992-10-26,20.49,20.49,20.49,,,20.49,0.0,1265.0
1992-10-27,20.38,20.38,20.38,,,20.38,0.0,1265.0
1992-10-28,20.39,20.39,20.39,,,20.39,0.0,1265.0
1992-10-29,20.23,20.23,20.23,,,20.23,0.0,1265.0
1992-10-30,20.26,20.26,20.26,,,20.26,0.0,1265.0
1992-11-02,20.3,20.3,20.3,,,20.3,0.0,1265.0
1992-11-03,20.24,20.24,20.24,,,20.24,0.0,1265.0
1992-11-04,20.21,20.21,20.21,,,20.21,0.0,1265.0
1992-11-05,20.42,20.42,20.42,,,20.42,0.0,1265.0
1992-11-06,20.11,20.11,20.11,,,20.11,0.0,1265.0
1992-11-09,20.39,20.39,20.39,,,20.39,0.0,1265.0
1992-11-10,20.25,20.25,20.25,,,20.25,0.0,1265.0
1992-11-11,20.26,20.26,20.26,,,20.26,0.0,1265.0
1992-11-12,20.18,20.18,20.18,,,20.18,0.0,1265.0
1992-11-13,20.05,20.05,20.05,,,20.05,0.0,1265.0
1992-11-16,20.19,20.19,20.19,,,20.19,0.0,1265.0
1992-11-17,20.12,20.12,20.12,,,20.12,175.0,1280.0
1992-11-18,20.17,20.17,20.04,,,20.04,38.0,1280.0
1992-11-19,20.25,20.25,20.25,,,20.25,0.0,1280.0
1992-11-20,20.3,20.3,20.29,,,20.29,550.0,1714.0
1992-11-23,20.07,20.07,20.07,,,20.07,0.0,1714.0
1992-11-24,20.02,20.02,20.02,,,20.02,0.0,1714.0
1992-11-25,19.95,19.95,19.95,,,19.95,0.0,1714.0
1992-11-30,19.67,19.67,19.67,,,19.67,0.0,1714.0
1992-12-01,19.65,19.65,19.65,,,19.65,0.0,1714.0
1992-12-02,19.54,19.54,19.54,,,19.54,0.0,1714.0
1992-12-03,19.43,19.43,19.43,,,19.43,0.0,1714.0
1992-12-04,19.3,19.3,19.3,,,19.3,0.0,1714.0
1992-12-07,19.21,19.42,19.2,,,19.42,555.0,2029.0
1992-12-08,19.23,19.23,19.23,,,19.23,0.0,2029.0
1992-12-09,19.27,19.27,19.27,,,19.27,43.0,2072.0
1992-12-10,19.48,19.48,19.48,,,19.48,0.0,2072.0
1992-12-11,19.39,19.39,19.39,,,19.39,0.0,2072.0
1992-12-14,19.39,19.39,19.39,,,19.39,0.0,2072.0
1992-12-15,19.34,19.34,19.34,,,19.34,0.0,2072.0
1992-12-16,19.66,19.66,19.66,,,19.66,0.0,2072.0
