Date,Open,High,Low,Last,Change,Settle,Volume,Prev. Day Open Interest
2002-08-21,23.68,23.68,23.68,,,23.68,0.0,0.0
2002-08-22,23.65,23.65,23.65,,,23.65,0.0,0.0
2002-08-23,23.82,23.82,23.82,,,23.82,0.0,0.0
2002-08-26,23.88,23.88,23.88,,,23.88,0.0,0.0
2002-08-27,23.63,23.63,23.63,,,23.63,0.0,0.0
2002-08-28,23.8,23.8,23.8,,,23.8,0.0,0.0
2002-08-29,24.0,24.0,24.0,,,24.0,0.0,0.0
2002-08-30,23.91,23.91,23.91,,,23.91,0.0,0.0
2002-09-03,23.44,23.44,23.44,,,23.44,0.0,0.0
2002-09-04,23.65,23.65,23.65,,,23.65,0.0,0.0
2002-09-05,23.81,23.81,23.81,,,23.81,0.0,0.0
2002-09-06,23.51,23.51,23.51,,,23.51,0.0,0.0
2002-09-09,23.6,23.6,23.6,,,23.6,0.0,0.0
2002-09-10,23.52,23.52,23.52,,,23.52,0.0,0.0
2002-09-11,23.32,23.32,23.32,,,23.32,0.0,0.0
2002-09-12,22.93,22.93,22.93,,,22.93,0.0,0.0
2002-09-13,22.98,22.98,22.98,,,22.98,0.0,0.0
2002-09-16,22.91,22.91,22.91,,,22.91,0.0,0.0
2002-09-17,22.71,22.71,22.71,,,22.71,0.0,0.0
2002-09-18,22.68,22.68,22.68,,,22.68,0.0,0.0
2002-09-19,22.99,22.99,22.99,,,22.99,0.0,0.0
2002-09-20,22.68,22.68,22.68,,,22.68,0.0,0.0
2002-09-23,22.65,22.65,22.65,,,22.65,0.0,0.0
2002-09-24,22.64,22.64,22.64,,,22.64,0.0,0.0
2002-09-25,22.61,22.61,22.61,,,22.61,0.0,0.0
2002-09-26,22.98,22.98,22.98,,,22.98,0.0,0.0
2002-09-27,22.65,22.65,22.65,,,22.65,150.0,150.0
2002-09-30,22.84,22.84,22.84,,,22.84,0.0,150.0
2002-10-01,22.94,22.94,22.94,,,22.94,0.0,150.0
2002-10-02,22.92,22.92,22.92,,,22.92,0.0,150.0
2002-10-03,22.95,22.95,22.95,,,22.95,0.0,150.0
2002-10-04,23.13,23.13,23.13,,,23.13,0.0,150.0
2002-10-07,23.1,23.1,23.1,,,23.1,0.0,150.0
2002-10-08,23.03,23.03,23.03,,,23.03,0.0,150.0
2002-10-09,23.25,23.25,23.25,,,23.25,0.0,150.0
2002-10-10,23.31,23.31,23.31,,,23.31,0.0,150.0
2002-10-11,23.26,23.26,23.26,,,23.26,0.0,150.0
2002-10-14,23.34,23.34,23.34,,,23.34,0.0,150.0
2002-10-15,23.25,23.25,23.25,,,23.25,0.0,150.0
2002-10-16,23.2,23.2,23.2,,,23.2,0.0,150.0
2002-10-17,23.33,23.33,23.33,,,23.33,0.0,150.0
2002-10-18,23.32,23.32,23.32,,,23.32,0.0,150.0
2002-10-21,23.03,23.03,23.03,,,23.03,0.0,150.0
2002-10-22,23.26,23.26,23.26,,,23.26,0.0,150.0
2002-10-23,23.25,23.25,23.25,,,23.25,0.0,150.0
2002-10-24,23.19,23.19,23.19,,,23.19,0.0,150.0
2002-10-25,22.56,22.56,22.56,,,22.56,0.0,150.0
2002-10-28,23.02,23.02,23.02,,,23.02,0.0,150.0
2002-10-29,22.7,22.7,22.7,,,22.7,0.0,150.0
2002-10-30,22.95,22.95,22.95,,,22.95,0.0,150.0
2002-10-31,22.94,22.94,22.94,,,22.94,0.0,150.0
2002-11-01,22.69,22.69,22.69,,,22.69,0.0,150.0
2002-11-04,22.79,22.79,22.79,,,22.79,0.0,150.0
2002-11-05,22.73,22.73,22.73,,,22.73,0.0,150.0
2002-11-06,22.67,22.67,22.67,,,22.67,201.0,175.0
2002-11-07,22.59,22.59,22.59,,,22.59,1.0,176.0
2002-11-08,22.64,22.64,22.64,,,22.64,1.0,177.0
2002-11-11,22.72,22.72,22.72,,,22.72,0.0,177.0
2002-11-12,22.76,22.76,22.76,,,22.76,0.0,177.0
2002-11-13,22.69,22.69,22.69,,,22.69,0.0,177.0
2002-11-14,22.86,22.86,22.86,,,22.86,0.0,177.0
2002-11-15,22.97,22.97,22.97,,,22.97,0.0,177.0
2002-11-18,23.45,23.45,23.45,,,23.45,0.0,177.0
2002-11-19,23.0,23.0,23.0,,,23.0,0.0,177.0
2002-11-20,23.19,23.19,23.19,,,23.19,0.0,177.0
2002-11-21,23.09,23.09,23.09,,,23.09,0.0,177.0
2002-11-22,23.16,23.16,23.16,,,23.16,0.0,177.0
2002-11-25,22.77,22.77,22.77,,,22.77,1.0,178.0
2002-11-26,23.08,23.08,23.08,,,23.08,50.0,228.0
2002-11-27,23.15,23.15,23.15,,,23.15,0.0,228.0
2002-12-02,23.13,23.13,23.13,,,23.13,0.0,228.0
2002-12-03,23.18,23.18,23.18,,,23.18,0.0,228.0
2002-12-04,22.95,22.95,22.95,,,22.95,0.0,228.0
2002-12-05,23.35,23.35,23.35,,,23.35,1.0,229.0
2002-12-06,23.27,23.27,23.27,,,23.27,0.0,229.0
2002-12-09,23.27,23.27,23.27,,,23.27,0.0,229.0
2002-12-10,23.45,23.45,23.45,,,23.45,0.0,229.0
2002-12-11,23.04,23.04,23.04,,,23.04,0.0,229.0
2002-12-12,23.31,23.31,23.31,,,23.31,0.0,229.0
2002-12-13,23.15,23.15,23.15,,,23.15,0.0,229.0
2002-12-16,23.58,23.58,23.58,,,23.58,0.0,229.0
2002-12-17,23.21,23.21,23.21,,,23.21,0.0,229.0
2002-12-18,23.29,23.29,23.29,,,23.29,0.0,229.0
2002-12-19,23.2,23.2,23.2,,,23.2,0.0,229.0
2002-12-20,22.91,22.91,22.91,,,22.91,0.0,229.0
2002-12-23,23.13,23.13,23.13,,,23.13,50.0,279.0
2002-12-24,22.81,22.81,22.81,,,22.81,50.0,279.0
2002-12-26,23.17,23.17,23.17,,,23.17,50.0,279.0
2002-12-27,23.06,23.06,23.06,,,23.06,0.0,279.0
2002-12-30,22.68,22.68,22.68,,,22.68,0.0,279.0
2002-12-31,23.03,23.03,23.03,,,23.03,0.0,279.0
2003-01-02,23.01,23.01,23.01,,,23.01,0.0,279.0
2003-01-03,23.4,23.4,23.4,,,23.4,0.0,279.0
2003-01-06,23.25,23.25,23.06,,,23.06,10.0,287.0
2003-01-07,23.45,23.45,23.45,,,23.45,3.0,290.0
2003-01-08,23.48,23.48,23.48,,,23.48,4.0,292.0
2003-01-09,23.46,23.46,23.46,,,23.46,200.0,467.0
2003-01-10,23.26,23.26,23.26,,,23.26,0.0,467.0
2003-01-13,23.58,23.58,23.58,,,23.58,0.0,467.0
2003-01-14,23.87,23.87,23.87,,,23.87,10.0,475.0
2003-01-15,23.61,23.61,23.61,,,23.61,10.0,475.0
2003-01-16,23.51,23.51,23.51,,,23.51,10.0,475.0
2003-01-17,23.64,23.64,23.64,,,23.64,100.0,405.0
2003-01-21,23.53,23.53,23.53,,,23.53,15.0,412.0
2003-01-22,23.5,23.5,23.5,,,23.5,15.0,412.0
2003-01-23,23.52,23.52,23.52,,,23.52,15.0,412.0
2003-01-24,23.65,23.65,23.65,,,23.65,0.0,412.0
2003-01-27,23.36,23.36,23.36,,,23.36,0.0,412.0
2003-01-28,23.65,23.69,23.65,,,23.69,1.0,412.0
2003-01-29,23.92,23.92,23.92,,,23.92,325.0,730.0
2003-01-30,24.03,24.03,24.03,,,24.03,325.0,730.0
2003-01-31,23.87,23.87,23.87,,,23.87,0.0,760.0
2003-02-03,23.89,23.89,23.89,,,23.89,0.0,760.0
2003-02-04,24.17,24.17,24.17,,,24.17,100.0,760.0
2003-02-05,24.25,24.25,24.25,,,24.25,25.0,775.0
2003-02-06,24.05,24.05,24.05,,,24.05,450.0,922.0
2003-02-07,24.18,24.18,24.18,,,24.18,0.0,922.0
2003-02-10,23.81,23.81,23.81,,,23.81,0.0,922.0
2003-02-11,23.92,23.92,23.92,,,23.92,0.0,922.0
2003-02-12,23.98,23.98,23.98,,,23.98,100.0,915.0
2003-02-13,24.15,24.15,24.15,,,24.15,100.0,915.0
2003-02-14,24.11,24.11,24.11,,,24.11,0.0,915.0
2003-02-18,24.05,24.05,24.05,,,24.05,0.0,915.0
2003-02-19,23.95,23.95,23.95,,,23.95,0.0,915.0
2003-02-20,23.79,23.79,23.79,,,23.79,700.0,1615.0
2003-02-21,24.26,24.26,24.26,,,24.26,0.0,1815.0
2003-02-24,24.36,24.36,24.36,,,24.36,300.0,1915.0
2003-02-25,24.05,24.05,23.85,,,23.85,2.0,1915.0
2003-02-26,24.19,24.19,24.19,,,24.19,100.0,1990.0
2003-02-27,24.12,24.12,24.12,,,24.12,100.0,2090.0
2003-02-28,24.13,24.13,24.13,,,24.13,300.0,2090.0
2003-03-03,24.33,24.33,24.33,,,24.33,300.0,2090.0
2003-03-04,24.21,24.21,24.21,,,24.21,300.0,2090.0
2003-03-05,24.38,24.38,24.38,,,24.38,300.0,2090.0
2003-03-06,24.44,24.44,24.44,,,24.44,200.0,2290.0
2003-03-07,24.72,24.72,24.72,,,24.72,0.0,2290.0
2003-03-10,24.6,24.6,24.6,,,24.6,0.0,2290.0
2003-03-11,24.67,24.77,24.67,,,24.77,105.0,2295.0
2003-03-12,25.04,25.04,25.04,,,25.04,105.0,2395.0
2003-03-13,24.14,24.14,24.14,,,24.14,105.0,2395.0
